year,age,female_pop,male_pop,total_pop,female_deaths,male_deaths,total_deaths
1957,74,391443.63,332788.21,724231.84,18501,23389.76,41890.76
1957,75,356354.52,300854.99,657209.51,18746.47,22766.1,41512.57
1957,76,321974.11,269667.9,591642.01,18916.59,22068.29,40984.88
1957,77,291540.47,242646.63,534187.1,19008.24,21309.82,40318.06
1957,78,263826.1,215724.73,479550.83,19021.4,20490.7,39512.1
1957,79,240720.67,192761.13,433481.8,18956.07,19610.93,38567
1957,80,224020.61,167486.69,391507.3,18792.28,18670.41,37462.69
1957,81,200895.54,147004.86,347900.4,18450.07,17668.78,36118.85
1957,82,171808.7,123536.9,295345.6,17909.46,16605.94,34515.4
1957,83,146255.18,103192.39,249447.57,17170.45,15481.91,32652.36
1957,84,127080.71,89419.8,216500.51,16233.03,14296.67,30529.7
1957,85,104071.8,71033.45,175105.25,15071.56,12805.77,27877.33
1957,86,90661.68,59940.42,150602.1,13789.83,10862.45,24652.28
1957,87,72557.93,46997.33,119555.26,12642.18,10230.01,22872.19
1957,88,56577.93,35718.86,92296.79,10348.88,7778.33,18127.21
1957,89,45064.95,27713.95,72778.9,8941.08,6678.57,15619.65
1957,90,35339.21,21066.87,56406.08,7899.48,5464.75,13364.23
1957,91,26092.75,15367.5,41460.25,6046.43,4133.84,10180.27
1957,92,19210.56,10849.9,30060.46,4901.78,3171.18,8072.96
1957,93,14144.28,7773.65,21917.93,3832.18,2373.63,6205.81
1957,94,10465.47,5590.87,16056.34,2992.7,1899.3,4892
1957,95,7702.22,4025.15,11727.37,2456.4,1366.93,3823.33
1957,96,5583.42,2849.7,8433.12,1842.05,1060.73,2902.78
1957,97,3604.45,1760.86,5365.31,1340.77,707.49,2048.26
1957,98,2260.34,1098.32,3358.66,853.49,446.31,1299.8
1957,99,1482.92,692.73,2175.65,536.31,293.2,829.51
1957,100,985.24,476.16,1461.4,384.22,208.15,592.37
1957,101,659.81,323.11,982.92,240.14,114.07,354.21
1957,102,440.63,229.99,670.62,167.1,102.07,269.17
1957,103,319.02,155.72,474.74,97.05,56.04,153.09
1957,104,221.47,115.37,336.84,75.05,28.02,103.07
1957,105,153.6,92.22,245.82,46.03,35.03,81.06
1957,106,129.65,78.16,207.81,38.02,30.02,68.04
1957,107,102.97,44.56,147.53,27.01,13,40.01
1957,108,69.28,35.11,104.39,14.01,6,20.01
1957,109,53.92,32.47,86.39,19.01,9.01,28.02
1957,110,178.91,114.75,293.66,56.02,21.01,77.03
1958,0,1979375.92,2051155.26,4030531.18,48675.88,65040.52,113716.4
1958,1,1953512.83,2025474.47,3978987.3,3432.81,3882.52,7315.33
1958,2,1922098.48,1988293.38,3910391.86,1944.75,2440.44,4385.19
1958,3,1896974.27,1959719.74,3856694.01,1456.07,1822.83,3278.9
1958,4,1863950.69,1933680.21,3797630.9,1179.25,1391.11,2570.36
1958,5,1821216.09,1886773.09,3707989.18,970.47,1206.45,2176.92
1958,6,1774679.54,1833132.56,3607812.1,811.64,1097.4,1909.04
1958,7,1731583.66,1793030.98,3524614.64,684.68,999.46,1684.14
1958,8,1683599.72,1744561.42,3428161.14,589.58,912.61,1502.19
1958,9,1680971.87,1745040.54,3426012.41,526.34,836.87,1363.21
1958,10,1761099.56,1831114.45,3592214.01,492.65,779.81,1272.46
1958,11,1582504.85,1642444.64,3224949.49,479.23,771.69,1250.92
1958,12,1346269.11,1396033.71,2742302.82,483.74,820.11,1303.85
1958,13,1358513.59,1404475.18,2762988.77,506.19,925.06,1431.25
1958,14,1428399.46,1474406.73,2902806.19,546.59,1086.52,1633.11
1958,15,1366814.23,1400938.13,2767752.36,599.95,1289.24,1889.19
1958,16,1227421.64,1251589.18,2479010.82,646.38,1472.02,2118.4
1958,17,1163180.55,1180035.27,2343215.82,680.89,1619.6,2300.49
1958,18,1128751.4,1086452.15,2215203.55,703.49,1731.96,2435.45
1958,19,1101298.44,1051026.38,2152324.82,714.16,1809.13,2523.29
1958,20,1080211.2,1003141.66,2083352.86,716.58,1853.93,2570.51
1958,21,1066884.54,976576.15,2043460.69,725.35,1877.83,2603.18
1958,22,1066883.16,982525.57,2049408.73,744.12,1883.67,2627.79
1958,23,1061601.83,994713.06,2056314.89,772.88,1871.45,2644.33
1958,24,1044518.41,981702.84,2026221.25,811.65,1841.17,2652.82
1958,25,1065696.32,1011814.47,2077510.79,860.95,1802.03,2662.98
1958,26,1128243.82,1093205.74,2221449.56,922.88,1790.81,2713.69
1958,27,1171969.96,1146717.95,2318687.91,997.98,1816.7,2814.68
1958,28,1167303,1125506.73,2292809.73,1086.26,1879.72,2965.98
1958,29,1181104.71,1125587.99,2306692.7,1187.71,1979.83,3167.54
1958,30,1207763.21,1156527.65,2364290.86,1301.14,2112.25,3413.39
1958,31,1226976.38,1181238.47,2408214.85,1421.81,2257.67,3679.48
1958,32,1233453.44,1178008.67,2411462.11,1548.55,2411.27,3959.82
1958,33,1269044.08,1210623.61,2479667.69,1681.33,2573.06,4254.39
1958,34,1273726.78,1212086.53,2485813.31,1820.19,2743.03,4563.22
1958,35,1272318.6,1208600.42,2480919.02,1964.93,2925.76,4890.69
1958,36,1292617.53,1229483.15,2522100.68,2114.94,3139.55,5254.49
1958,37,1278061.95,1219877.72,2497939.67,2270.05,3388.98,5659.03
1958,38,1208770.91,1148461.17,2357232.08,2430.25,3674.04,6104.29
1958,39,1188680.39,1135621.87,2324302.26,2595.56,3994.74,6590.3
1958,40,1187325.39,1141125.61,2328451,2769.48,4349.84,7119.32
1958,41,1166054.19,1127159.7,2293213.89,2966.05,4734.38,7700.43
1958,42,1138528.38,1096574.71,2235103.09,3188.78,5147.1,8335.88
1958,43,1134735.67,1093400.79,2228136.46,3437.68,5588.02,9025.7
1958,44,1129437.28,1091801.71,2221238.99,3712.74,6057.15,9769.89
1958,45,1108444.2,1072976.81,2181421.01,4009.77,6559.41,10569.18
1958,46,1080451.45,1047946.85,2128398.3,4311.9,7114.58,11426.48
1958,47,1064032.94,1034140.77,2098173.71,4614.95,7727.59,12342.54
1958,48,1058991.96,1031942.53,2090934.49,4918.89,8398.44,13317.33
1958,49,1026024.79,1001094.41,2027119.2,5223.75,9127.16,14350.91
1958,50,984068.94,958272.34,1942341.28,5530,9897.85,15427.85
1958,51,954066.03,929092.95,1883158.98,5839.6,10647.11,16486.71
1958,52,926006.36,904468.56,1830474.92,6153.02,11359.08,17512.1
1958,53,894266.89,876415.59,1770682.48,6470.29,12033.75,18504.04
1958,54,866900.14,850361.02,1717261.16,6791.4,12671.12,19462.52
1958,55,844629.59,824094.03,1668723.62,7123.96,13286.61,20410.57
1958,56,828469.21,802706.75,1631175.96,7498.57,13941.9,21440.47
1958,57,825351.05,795191.18,1620542.23,7922.83,14652.4,22575.23
1958,58,815968.07,783344.07,1599312.14,8396.77,15418.13,23814.9
1958,59,777868.2,739255.74,1517123.94,8920.37,16239.06,25159.43
1958,60,753185.78,708945.96,1462131.74,9496.08,17114.15,26610.23
1958,61,745027.45,695894.43,1440921.88,10133.71,18039.15,28172.86
1958,62,732277.3,679206.29,1411483.59,10835.67,19013,29848.67
1958,63,712490.19,655331.44,1367821.63,11602,20035.69,31637.69
1958,64,698228.86,637803.35,1336032.21,12432.68,21107.22,33539.9
1958,65,682182.88,619154.87,1301337.75,13308.88,22184.67,35493.55
1958,66,652195.16,587275.02,1239470.18,14155.29,23096.23,37251.52
1958,67,623937.61,558643.7,1182581.31,14953.09,23798.98,38752.07
1958,68,605614.26,541039.88,1146654.14,15702.26,24292.9,39995.16
1958,69,584192,521735.9,1105927.9,16402.82,24578,40980.82
1958,70,541353.62,479745.19,1021098.81,17050.74,24669.83,41720.57
1958,71,504769.28,442267.84,947037.12,17629.94,24630.53,42260.47
1958,72,477872.85,413802.85,891675.7,18136.39,24475.65,42612.04
1958,73,450068.87,385127.87,835196.74,18570.1,24205.18,42775.28
1958,74,409568.51,345899.69,755468.2,18931.06,23819.12,42750.18
1958,75,371628.84,310332.99,681961.83,19217.41,23319.98,42537.39
1958,76,337250.24,279118.99,616369.23,19421.66,22717.77,42139.43
1958,77,305899.37,251781.4,557680.77,19541.92,22014.99,41556.91
1958,78,273284.79,221315.07,494599.86,19578.23,21211.65,40789.88
1958,79,246976.99,196002.26,442979.25,19530.56,20307.73,39838.29
1958,80,224678.96,168058,392736.96,19377.04,19305.98,38683.02
1958,81,205396.08,149310.33,354706.41,19030.2,18217.3,37247.5
1958,82,182710.48,129860.32,312570.8,18468.14,17044.4,35512.54
1958,83,154261.51,107485.39,261746.9,17690.87,15787.28,33478.15
1958,84,129544.26,88295.09,217839.35,16698.4,14445.96,31144.36
1958,85,111350.73,75786.8,187137.53,15455.12,12988.71,28443.83
1958,86,89634.19,59197.1,148831.29,13949.08,11321.78,25270.86
1958,87,77439.49,49393.46,126832.95,12673.9,9716.81,22390.71
1958,88,61050.03,37990.33,99040.36,11468.66,8503.58,19972.24
1958,89,46925.36,28489.14,75414.5,9520.92,6784.67,16305.59
1958,90,36579.81,21598.81,58178.62,8045.86,5662.39,13708.25
1958,91,28370.16,16276.29,44646.45,6487.85,4287.27,10775.12
1958,92,20621.06,11721.29,32342.35,5294.61,3496.77,8791.38
1958,93,14845.83,8082.72,22928.55,4108.36,2557.36,6665.72
1958,94,10733.61,5640.29,16373.9,3165.97,1862.81,5028.78
1958,95,7717.98,3944.56,11662.54,2431.44,1320.16,3751.6
1958,96,5560.31,2817.06,8377.37,1772.87,1010.35,2783.22
1958,97,3997.98,1972.21,5970.19,1385.11,752.52,2137.63
1958,98,2513.12,1188.86,3701.98,923.41,499.69,1423.1
1958,99,1569.22,731.43,2300.65,582.63,282.82,865.45
1958,100,1016.63,437.95,1454.58,430.72,209.87,640.59
1958,101,677.71,319.39,997.1,254.84,94.94,349.78
1958,102,458.55,215.59,674.14,175.89,75.96,251.85
1958,103,310.82,153.06,463.88,85.94,39.98,125.92
1958,104,233.68,114.99,348.67,80.95,35.97,116.92
1958,105,161.87,83.52,245.39,63.96,25.98,89.94
1958,106,111.83,59.92,171.75,43.97,16.99,60.96
1958,107,97.49,57.44,154.93,23.98,16.99,40.97
1958,108,82.88,35.38,118.26,22.98,17.99,40.97
1958,109,52.61,27.47,80.08,16.99,5.99,22.98
1958,110,167.92,122.12,290.04,43.99,33,76.99
-1959,0,1996399.12,2064922.37,4061321.48,47902.43,64566.45,112468.88
-1959,1,1998219.88,2070499.96,4068719.84,3248.39,3836.93,7085.32
-1959,2,1966511.02,2034099.83,4000610.85,1856.79,2423.21,4280
-1959,3,1921734.31,1985181.53,3906915.84,1381.59,1750.88,3132.47
-1959,4,1903084.24,1973946.83,3877031.07,1196.51,1481.74,2678.25
-1959,5,1870558.54,1935635.76,3806194.3,1002.43,1320.66,2323.09
-1959,6,1818303.52,1879367.56,3697671.08,855.37,1159.59,2014.96
-1959,7,1786777.04,1847507.23,3634284.27,720.3,1028.52,1748.82
-1959,8,1713405.38,1773557.03,3486962.41,573.24,940.47,1513.71
-1959,9,1679784.75,1743311.08,3423095.84,563.24,900.45,1463.69
-1959,10,1698057.39,1760911.76,3458969.15,511.22,898.45,1409.67
-1959,11,1766408.46,1833029.59,3599438.05,526.23,918.46,1444.69
-1959,12,1586045.1,1644079.2,3230124.29,599.26,1019.51,1618.77
-1959,13,1336245.9,1379662.45,2715908.35,448.19,921.46,1369.65
-1959,14,1379610.08,1422920.8,2802530.89,526.22,1050.53,1576.75
-1959,15,1414494.76,1452390.91,2866885.67,649.27,1322.67,1971.94
-1959,16,1351061.05,1383757.05,2734818.1,715.31,1666.83,2382.14
-1959,17,1233633.98,1255655.79,2489289.77,710.3,1802.91,2513.21
-1959,18,1167343.45,1136680.22,2304023.67,725.31,1841.92,2567.23
-1959,19,1115326.5,1075788.24,2191114.74,714.31,1817.92,2532.23
-1959,20,1107051.2,1048826.41,2155877.61,787.33,1945.98,2733.31
-1959,21,1091204.49,1012231.74,2103436.23,728.31,2074.04,2802.35
-1959,22,1065899.15,985810.37,2051709.52,776.33,1930.97,2707.3
-1959,23,1080295.08,1022673.87,2102968.95,747.32,1803.9,2551.22
-1959,24,1060916.74,1006835.58,2067752.33,847.36,1753.88,2601.24
-1959,25,1039686.08,988798.24,2028484.31,890.38,1793.9,2684.28
-1959,26,1090525.14,1048899.07,2139424.22,923.4,1795.9,2719.3
-1959,27,1141457.86,1114622.03,2256079.88,923.39,1826.92,2750.31
-1959,28,1157094.32,1125478.65,2282572.97,1031.44,1857.93,2889.37
-1959,29,1161062.95,1108316.46,2269379.41,1140.49,1941.97,3082.46
-1959,30,1187002.42,1134878.72,2321881.14,1227.52,2141.07,3368.59
-1959,31,1221164.41,1177669.01,2398833.42,1400.6,2229.12,3629.72
-1959,32,1217493.81,1164820.33,2382314.14,1591.68,2378.2,3969.88
-1959,33,1253955.1,1196867.55,2450822.66,1695.73,2537.27,4233
-1959,34,1280188.94,1220968.87,2501157.81,1796.77,2786.4,4583.17
-1959,35,1262448.04,1198033.69,2460481.72,1878.81,2953.48,4832.29
-1959,36,1282815.76,1215819.8,2498635.57,2084.89,3137.58,5222.47
-1959,37,1312464.65,1251551.58,2564016.23,2169.92,3421.72,5591.64
-1959,38,1242105.32,1179550.88,2421656.2,2519.07,3755.89,6274.96
-1959,39,1199611.37,1141723.31,2341334.69,2671.14,3991,6662.14
-1959,40,1200430.57,1145926.58,2346357.15,2846.22,4382.2,7228.42
-1959,41,1187401.78,1145355.96,2332757.74,2895.24,4360.19,7255.43
-1959,42,1148178.24,1103696.1,2251874.34,3196.37,5175.61,8371.98
-1959,43,1140973.75,1095884.72,2236858.47,3385.44,5583.8,8969.24
-1959,44,1140291.87,1099914.11,2240205.98,3657.56,6213.13,9870.69
-1959,45,1125284.9,1086405.39,2211690.29,3957.69,6755.4,10713.09
-1959,46,1103697.74,1068917.43,2172615.17,4217.8,7169.6,11387.4
-1959,47,1076340.57,1044427.26,2120767.83,4476.91,7927.99,12404.9
-1959,48,1066133.67,1036004.61,2102138.28,5031.14,8642.34,13673.48
-1959,49,1046562.72,1020003.3,2066566.02,5209.22,9345.69,14554.91
-1959,50,1006355.54,978720.38,1985075.92,5573.38,9995.03,15568.41
-1959,51,970883,943262.2,1914145.2,5558.37,10553.31,16111.68
-1959,52,946472.48,920291.22,1866763.7,6262.67,11612.84,17875.51
-1959,53,917187.88,893767.58,1810955.46,6344.7,12245.15,18589.85
-1959,54,888515.18,867006.41,1755521.59,6869.93,12785.43,19655.36
-1959,55,872413.23,849603.97,1722017.2,6803.9,13379.72,20183.62
-1959,56,843322.47,816273.37,1659595.83,7186.06,13880.98,21067.04
-1959,57,831485.62,798460.85,1629946.47,7301.12,14003.04,21304.16
-1959,58,835503.37,799611.92,1635115.29,9277.96,16509.3,25787.26
-1959,59,795943.48,753835.22,1549778.7,9512.06,17397.74,26909.8
-1959,60,761406.73,713059.11,1474465.84,9253.95,16895.49,26149.44
-1959,61,748756.18,693783.13,1442539.3,9285.96,17142.62,26428.58
-1959,62,739536.72,679733.67,1419270.39,11068.72,19033.57,30102.29
-1959,63,719445,655666.65,1375111.64,11947.1,20490.3,32437.4
-1959,64,702867.6,636009.96,1338877.56,12212.21,21146.63,33358.84
-1959,65,694583.78,624617.51,1319201.29,13838.91,22911.51,36750.42
-1959,66,676262.94,603973,1280235.94,13473.75,22860.49,36334.24
-1959,67,641059.24,568471.36,1209530.6,14871.35,23916.02,38787.37
-1959,68,614224.03,542410.02,1156634.05,15614.66,23572.85,39187.51
-1959,69,600150.41,530200.52,1130350.93,16374.98,24492.31,40867.29
-1959,70,561226.91,492977.41,1054204.31,17795.59,25614.87,43410.46
-1959,71,518217.8,451434.98,969652.78,16533.05,24306.22,40839.27
-1959,72,488619.48,421338.02,909957.5,18149.74,24668.39,42818.13
-1959,73,463630.24,394754.87,858385.11,18695.97,24440.28,43136.25
-1959,74,427430.64,359518.53,786949.17,19545.33,24958.55,44503.88
-1959,75,387907.56,321923,709830.57,20442.72,24431.28,44874
-1959,76,351471.7,287621.41,639093.1,19627.37,22962.54,42589.91
-1959,77,320913.38,261017.94,581931.32,18930.08,21710.91,40640.99
-1959,78,286298.13,229055.03,515353.16,20007.53,21590.85,41598.38
-1959,79,255565.68,200664.31,456229.99,20317.67,20942.52,41260.19
-1959,80,230813.48,168188.09,399001.57,19786.44,19329.72,39116.16
-1959,81,205471.87,149288.9,354760.77,17971.67,17535.81,35507.48
-1959,82,186641.28,131671.44,318312.73,18658.96,17303.7,35962.66
-1959,83,164623.19,113435.86,278059.05,18684.97,16320.21,35005.18
-1959,84,137056.93,92359.57,229416.51,17456.45,14904.49,32360.94
-1959,85,113387.05,74495.03,187882.07,15841.76,12833.45,28675.21
-1959,86,96640.17,63629.46,160269.63,14423.15,11630.84,26053.99
-1959,87,76315.54,48675.79,124991.33,12989.55,10129.09,23118.64
-1959,88,65361.44,40281.74,105643.17,11322.83,8473.26,19796.09
-1959,89,50544.3,30344.05,80888.35,10184.34,7342.69,17527.03
-1959,90,38073.34,22220.6,60293.94,8524.64,5746.89,14271.53
-1959,91,29315.89,16632.84,45948.73,6438.75,4309.16,10747.91
-1959,92,22481.18,12389.36,34870.55,5644.41,3487.75,9132.16
-1959,93,15921.81,8700.28,24622.09,4448.9,2739.37,7188.27
-1959,94,11210.44,5877.11,17087.56,3380.44,1966.99,5347.43
-1959,95,7912.46,4036.2,11948.66,2369.01,1305.65,3674.66
-1959,96,5623.52,2785.08,8408.61,1780.76,975.49,2756.25
-1959,97,3985.85,1940.43,5926.27,1336.57,747.38,2083.95
-1959,98,2849.12,1350.82,4199.94,1009.43,520.26,1529.69
-1959,99,1764.08,801.65,2565.73,677.29,312.16,989.45
-1959,100,1055.53,480.69,1536.22,404.17,218.11,622.28
-1959,101,679.49,290.84,970.33,234.1,106.06,340.16
-1959,102,464.88,234.81,699.68,166.07,68.04,234.11
-1959,103,330.52,159.28,489.8,122.05,54.03,176.08
-1959,104,227.54,115.27,342.81,73.03,31.02,104.05
-1959,105,161.77,84.47,246.24,49.02,18,67.02
-1959,106,108.54,62.45,170.99,48.02,19,67.02
-1959,107,78.5,42.93,121.43,29.02,19.01,48.03
-1959,108,74.04,39.91,113.95,19,10,29
-1959,109,63.09,23.94,87.04,14,3,17
-1959,110,168.58,113.86,282.44,55,26,81
1959+,0,2008023.41,2077011.93,4085035.34,46955.11,63964.65,110919.76
1959+,1,2009563.93,2082300.03,4091863.96,3302.27,3950.77,7253.04
1959+,2,1977649.4,2045612.22,4023261.62,1893.73,2440.1,4333.83
1959+,3,1932557.29,1996489.78,3929047.07,1455.56,1921.86,3377.42
1959+,4,1913753.92,1985132,3898885.92,1189.46,1535.69,2725.15
1959+,5,1880793.04,1946353.18,3827146.22,1018.39,1270.57,2288.96
1959+,6,1828150.34,1889603.54,3717753.88,853.33,1197.54,2050.87
1959+,7,1796401.16,1857572.82,3653973.98,729.28,1070.48,1799.76
1959+,8,1722258.48,1782936.36,3505194.84,638.25,971.44,1609.69
1959+,9,1688455.97,1752296.09,3440752.06,575.22,842.37,1417.59
1959+,10,1706703.52,1769966,3476669.52,476.18,820.37,1296.55
1959+,11,1775311.92,1842482.96,3617794.88,536.21,868.39,1404.6
1959+,12,1593587.41,1652136.4,3245723.81,545.21,891.39,1436.6
1959+,13,1342536.34,1386199.18,2728735.52,599.23,1081.49,1680.72
1959+,14,1387013.61,1430250.88,2817264.49,530.2,1028.46,1558.66
1959+,15,1421895.24,1460022.73,2881917.97,568.22,1178.53,1746.75
1959+,16,1357781.97,1390700.77,2748482.74,654.26,1554.7,2208.96
1959+,17,1238951.88,1261668.77,2500620.65,803.31,1879.84,2683.15
1959+,18,1172341.06,1144352.14,2316693.2,758.3,2019.91,2778.21
1959+,19,1120297.99,1086960.23,2207258.22,773.3,1999.9,2773.2
1959+,20,1112640.47,1058119.35,2170759.82,729.28,1987.89,2717.17
1959+,21,1096713.75,1021200.44,2117914.19,829.32,2004.9,2834.22
1959+,22,1071280.65,994544.97,2065825.62,738.29,1924.86,2663.15
1959+,23,1085749.26,1031735.09,2117484.35,751.29,1761.78,2513.07
1959+,24,1066273.09,1015756.47,2082029.56,824.32,1801.81,2626.13
1959+,25,1045517.79,995191.53,2040709.32,869.33,1907.86,2777.19
1959+,26,1096642.02,1055680.96,2152322.98,949.36,1784.8,2734.16
1959+,27,1147860.42,1121828.86,2269689.28,948.37,1802.81,2751.18
1959+,28,1163584.59,1132755.68,2296340.27,1038.4,1827.82,2866.22
1959+,29,1167575.48,1115482.52,2283058,1131.44,1959.88,3091.32
1959+,30,1193436.29,1141734.07,2335170.36,1321.51,2057.92,3379.43
1959+,31,1227783.45,1184782.84,2412566.29,1293.5,2132.96,3426.46
1959+,32,1224092.96,1171856.54,2395949.5,1443.55,2326.04,3769.59
1959+,33,1260751.88,1204097.35,2464849.23,1587.61,2589.16,4176.77
1959+,34,1287127.91,1228344.25,2515472.16,1825.71,2630.17,4455.88
1959+,35,1268771.79,1204964.36,2473736.15,2018.78,2951.32,4970.1
1959+,36,1289241.54,1222853.37,2512094.91,2074.8,3151.42,5226.22
1959+,37,1319038.94,1258791.86,2577830.8,2220.86,3426.53,5647.39
1959+,38,1248327.17,1186374.63,2434701.8,2559.98,3865.73,6425.71
1959+,39,1205620.37,1148328.23,2353948.6,2697.04,4206.88,6903.92
1959+,40,1205515.99,1151962.68,2357478.67,3014.16,4500.01,7514.17
1959+,41,1192432.01,1151389.05,2343821.06,2980.15,4719.11,7699.26
1959+,42,1153042.3,1109509.75,2262552.05,3448.33,5293.37,8741.7
1959+,43,1145807.29,1101657.23,2247464.52,3481.34,5533.48,9014.82
1959+,44,1145122.52,1105707.84,2250830.36,3790.46,6199.78,9990.24
1959+,45,1129052.04,1091677.19,2220729.23,4164.61,6899.09,11063.7
1959+,46,1107392.61,1074104.37,2181496.98,4323.67,7379.31,11702.98
1959+,47,1079943.86,1049495.36,2129439.22,4766.84,8121.63,12888.47
1959+,48,1069702.79,1041031.84,2110734.63,4891.89,8861.97,13753.86
1959+,49,1050066.32,1024952.89,2075019.21,5321.06,9580.29,14901.35
1959+,50,1009108.21,982963.35,1992071.56,5851.25,10642.77,16494.02
1959+,51,973538.65,947351.45,1920890.1,5845.26,10853.86,16699.12
1959+,52,949061.36,924280.88,1873342.24,6321.43,12101.42,18422.85
1959+,53,919696.65,897642.26,1817338.91,6331.45,12520.61,18852.06
1959+,54,890945.53,870765.07,1761710.6,6939.68,13223.92,20163.6
1959+,55,874617.17,852991.15,1727608.32,7153.76,13971.25,21125.01
1959+,56,845452.92,819527.66,1664980.58,7333.83,14299.41,21633.24
1959+,57,833586.17,801644.13,1635230.3,7791.01,15011.72,22802.73
1959+,58,837614.07,802799.79,1640413.86,8045.1,15401.9,23447
1959+,59,797954.24,756840.59,1554794.83,9936.83,17858,27794.83
1959+,60,763136.55,715330.55,1478467.1,10728.13,18529.3,29257.43
1959+,61,750457.26,695993.16,1446450.42,9337.6,17509.84,26847.44
1959+,62,741216.86,681898.95,1423115.81,11304.36,19358.67,30663.03
1959+,63,721079.49,657755.26,1378834.75,11865.57,20057.99,31923.56
1959+,64,704464.43,638035.96,1342500.39,12678.89,22138.92,34817.81
1959+,65,695912.9,626112.96,1322025.86,14179.47,24031.76,38211.23
1959+,66,677557,605419.03,1282976.03,13613.25,23017.31,36630.56
1959+,67,642285.94,569832.39,1212118.33,15510.98,25076.23,40587.21
1959+,68,615399.38,543708.65,1159108.03,15736.07,24698.07,40434.14
1959+,69,601298.83,531469.92,1132768.75,16264.28,24561,40825.28
1959+,70,562166.84,494359.27,1056526.11,18143,26528.89,44671.89
1959+,71,519085.7,452700.4,971786.1,17338.69,25639.48,42978.17
1959+,72,489437.81,422519.07,911956.88,19443.5,26904.05,46347.55
1959+,73,464406.72,395861.41,860268.13,18835.27,25369.36,44204.63
1959+,74,428146.49,360526.3,788672.79,19878.67,25720.52,45599.19
1959+,75,388538.38,322735.95,711274.33,21378.24,25802.56,47180.8
1959+,76,352043.26,288347.73,640390.99,20231.8,24412.94,44644.74
1959+,77,321435.25,261677.08,583112.33,19909.68,23015.31,42924.99
